200	6
0	0	0
314	99	69
176	55	46
246	95	51
148	47	41
281	86	31
126	29	24
318	108	70
328	101	30
227	71	61
287	99	71
234	86	58
233	49	36
255	54	68
154	58	64
276	75	23
169	62	72
305	103	36
183	73	42
303	70	69
340	68	66
145	48	40
252	86	45
276	59	35
327	110	23
296	64	52
339	98	65
231	82	47
299	112	25
176	39	43
176	55	47
216	46	67
199	69	65
314	109	33
186	71	32
222	70	69
129	47	67
186	66	47
262	98	45
325	117	62
152	39	28
301	62	31
295	64	24
238	65	69
173	39	52
333	103	24
158	49	23
296	74	51
306	63	59
333	87	73
154	56	41
198	69	58
327	82	54
146	32	35
119	39	25
306	107	44
171	43	37
283	58	43
243	54	31
243	58	22
195	44	24
332	83	37
155	49	48
187	71	23
300	89	29
255	53	29
320	113	73
333	111	23
281	90	26
155	37	25
294	63	41
136	50	42
287	106	46
317	123	46
120	29	39
150	36	74
294	103	41
211	46	45
110	34	27
227	70	62
133	42	40
146	37	55
295	107	37
222	56	44
280	78	60
152	35	46
273	98	52
141	38	40
218	73	36
339	105	20
265	95	70
260	88	39
138	29	64
271	93	57
322	76	31
253	81	65
323	92	35
267	94	31
251	63	30
262	86	51
239	70	68
146	37	21
246	51	53
235	65	47
335	69	46
114	28	38
150	51	20
263	79	49
234	89	70
140	37	51
209	72	72
293	102	67
172	39	20
280	99	62
238	62	65
117	41	26
181	42	50
150	46	36
242	91	69
205	77	29
178	67	59
342	112	53
327	68	67
157	31	40
224	63	21
232	58	44
288	69	42
236	75	33
218	49	44
296	71	39
292	61	20
127	40	72
154	53	24
186	62	59
226	75	30
136	41	30
144	54	23
306	80	32
124	47	41
231	91	21
178	42	74
159	46	72
199	57	44
174	45	21
229	61	26
264	80	73
177	62	53
154	46	52
301	110	34
237	92	29
294	112	25
207	76	50
252	61	34
124	45	37
186	73	56
254	58	70
255	57	66
298	109	65
250	50	36
199	53	46
209	49	48
304	100	49
192	46	58
146	45	27
311	108	63
195	59	58
266	62	60
282	84	72
335	129	58
203	45	48
201	56	20
200	47	35
170	45	67
234	56	23
266	92	24
342	83	37
335	132	34
295	105	46
255	53	44
208	74	63
185	49	68
311	110	31
282	81	73
261	81	39
114	44	46
126	46	49
210	83	63
316	76	66
177	49	32
141	48	50
334	117	33
300	88	43
201	65	74
332	74	65
184	41	25
307	63	41
230	70	28
174	40	49
148	40	27
288	76	57
