200	4
0	0	0
114	45	24
137	49	60
251	70	24
318	101	54
224	71	45
180	61	43
188	49	34
222	72	56
177	42	71
328	119	28
157	34	33
117	25	44
137	43	44
192	41	73
330	80	30
243	57	54
273	108	35
245	67	57
189	75	36
276	59	44
147	41	68
245	75	47
290	87	24
241	73	46
180	36	34
329	117	66
284	96	53
208	56	70
266	79	69
284	72	43
215	77	63
109	38	50
292	115	57
149	43	74
155	46	52
297	74	48
330	109	21
277	60	69
245	62	40
236	85	20
174	41	58
120	26	33
182	48	74
113	31	27
144	46	52
340	74	35
177	63	40
201	59	42
278	67	72
267	98	74
274	104	53
317	125	64
201	73	38
155	58	66
224	76	62
278	69	21
306	84	56
260	52	26
254	84	40
207	73	38
205	44	47
157	62	39
269	98	58
290	70	59
250	81	29
162	44	54
142	30	20
263	104	30
318	68	49
328	74	43
341	70	55
338	76	20
253	86	65
254	66	44
309	75	27
107	34	58
206	44	65
155	39	41
240	71	43
157	53	35
289	59	27
326	110	58
109	36	43
238	68	60
108	26	73
152	55	22
218	46	33
115	32	50
277	56	47
174	53	66
318	74	39
266	71	45
180	66	38
139	54	42
257	70	40
276	73	63
238	70	58
285	102	32
231	56	64
331	67	26
162	34	57
146	33	37
325	108	60
128	47	36
137	44	74
162	50	44
156	52	27
191	54	36
315	98	59
331	68	32
317	87	53
175	37	21
343	99	27
197	46	40
216	50	72
144	48	25
321	75	23
239	71	53
222	72	63
263	84	74
222	75	48
229	84	30
229	64	29
129	29	48
204	53	65
236	62	49
260	52	26
326	80	63
215	53	38
300	82	71
192	38	24
137	48	25
120	38	23
223	71	58
275	55	58
332	96	41
184	66	45
252	77	22
162	33	58
272	106	40
107	30	71
264	83	74
245	67	27
312	102	25
269	76	65
130	29	54
314	84	71
167	56	57
154	34	60
342	101	26
121	32	36
133	41	45
200	56	40
227	72	52
236	71	30
195	55	58
214	79	33
294	78	33
192	63	24
149	44	73
335	101	66
148	36	47
110	23	24
139	32	51
273	69	69
138	47	24
290	80	24
307	69	37
222	71	26
251	63	48
234	62	57
136	35	25
282	61	57
316	113	46
150	45	38
171	61	69
311	86	29
291	79	35
238	85	56
279	60	58
247	52	35
157	44	24
178	43	36
310	71	48
322	114	64
335	90	61
134	51	57
314	98	62
277	91	35
256	61	34
166	46	23
210	59	58
325	91	44
196	46	62
291	79	50
180	44	71
112	40	21
248	97	33
262	86	27
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
