200	8
0	0	0
323	112	56
118	29	35
324	128	42
257	102	41
321	68	58
338	84	63
221	62	68
248	61	71
169	44	49
232	52	53
221	62	28
202	57	55
308	119	26
257	92	24
229	78	37
113	39	57
312	77	62
113	37	26
302	92	22
342	119	44
301	118	34
212	79	37
234	74	35
233	51	57
121	30	27
146	30	40
328	88	54
207	52	71
192	59	58
171	53	72
253	55	29
123	45	42
292	78	46
110	29	66
246	63	58
331	82	72
270	92	63
148	31	42
182	45	47
146	39	66
143	55	68
200	50	74
131	36	69
170	43	36
253	69	54
225	88	60
194	72	65
221	74	37
112	35	49
118	46	33
262	96	60
321	106	61
280	77	62
339	134	41
323	125	66
201	44	63
286	99	31
308	100	41
241	48	35
150	37	57
330	70	48
173	56	54
278	96	68
208	51	58
193	39	27
283	65	61
252	95	32
135	53	46
244	62	74
303	68	22
234	47	35
308	66	22
286	82	69
284	62	39
239	67	43
223	62	58
314	116	28
263	97	67
150	46	31
318	64	54
291	73	54
342	68	47
204	63	46
282	111	23
184	44	29
264	84	74
137	28	54
155	38	41
110	27	60
205	81	49
119	35	51
202	75	55
273	105	39
235	50	24
248	58	64
296	106	52
253	89	21
129	44	20
292	75	59
219	79	47
224	60	68
251	73	47
149	34	61
129	27	64
245	72	55
284	61	40
288	113	44
326	88	61
195	61	68
213	64	38
193	51	46
245	68	26
309	64	70
186	55	29
163	61	49
211	48	55
256	75	38
277	88	67
109	37	48
318	110	58
159	34	70
175	64	62
167	65	52
121	44	66
176	62	35
106	22	27
208	79	51
147	42	35
319	126	55
259	65	62
129	41	40
171	41	57
106	29	56
206	82	29
241	82	44
168	37	56
151	35	64
323	89	48
140	30	58
196	46	47
207	69	45
167	35	32
157	53	30
143	45	58
311	100	28
314	65	51
229	52	56
192	61	57
177	47	28
312	72	50
156	38	23
238	65	55
304	72	44
245	61	54
225	76	51
142	50	61
255	75	25
272	58	72
129	41	41
309	92	29
237	83	45
149	49	27
289	101	26
303	85	47
184	67	50
250	77	44
241	77	65
290	59	55
131	41	61
190	52	24
306	122	51
211	52	49
341	116	32
236	72	34
202	58	61
202	74	63
186	48	44
266	60	34
262	85	70
233	62	60
215	83	25
206	58	63
129	44	62
302	77	50
183	61	29
154	61	28
331	95	31
306	64	44
229	79	66
255	69	54
314	111	25
261	83	59
333	104	57
184	37	25
174	58	58
160	40	45
208	60	62
149	33	54
123	48	66
