200	6
0	0	0
124	27	63
223	76	71
320	65	34
210	80	61
152	46	71
120	45	37
175	47	22
147	50	28
254	59	24
120	31	57
212	66	42
226	70	34
218	44	43
212	50	52
229	66	21
134	31	68
227	67	70
202	75	36
168	44	31
116	41	44
162	63	51
320	66	57
179	37	68
278	55	29
260	93	57
198	77	61
322	122	34
190	66	53
184	67	59
307	103	54
302	116	45
126	34	50
309	119	56
295	90	40
201	43	61
286	66	52
123	44	25
276	68	57
152	50	54
178	50	63
343	110	44
299	71	47
284	96	68
146	37	44
183	71	42
269	65	38
325	117	60
331	128	66
239	79	40
254	57	65
259	71	65
152	49	54
307	108	43
235	58	71
322	66	69
212	44	66
249	95	47
151	35	29
215	51	45
200	67	36
190	58	69
316	108	74
123	39	21
285	96	55
185	44	36
232	46	71
314	104	42
231	53	52
162	49	47
127	43	33
301	113	42
265	59	26
216	86	25
152	36	51
115	26	56
156	44	30
260	69	53
128	28	44
247	91	69
274	58	44
232	53	24
203	46	41
343	99	72
342	79	48
294	85	21
186	42	46
163	45	20
161	47	74
221	59	67
335	116	41
215	56	20
146	32	44
343	117	71
219	74	56
149	39	45
336	81	42
287	93	53
288	104	53
216	56	50
310	72	49
156	50	72
218	87	66
280	94	50
198	55	36
326	71	46
117	34	63
211	43	61
167	40	71
167	45	61
246	92	44
163	61	71
257	90	33
204	65	39
122	39	34
237	62	66
144	52	43
110	32	22
338	81	71
160	36	26
304	117	38
136	28	48
271	76	26
213	60	44
262	53	45
299	109	71
251	82	58
128	26	56
306	111	59
284	75	22
214	70	62
337	119	23
224	53	38
209	67	38
327	82	72
304	105	22
260	56	56
244	81	68
320	70	39
202	58	71
143	49	27
340	68	64
339	79	43
291	79	32
261	91	47
304	93	57
148	51	20
309	67	46
329	100	67
135	52	31
328	95	55
259	99	48
212	44	64
229	63	30
113	23	40
252	54	54
194	57	21
262	83	21
312	68	31
280	93	29
328	93	74
238	55	61
326	77	27
163	42	26
136	51	67
148	33	55
261	77	36
277	62	65
124	45	38
158	53	68
292	101	57
242	66	44
285	62	70
305	89	36
228	52	59
194	63	20
340	92	50
133	35	29
326	117	30
245	52	51
245	93	43
280	96	74
220	62	48
230	80	65
135	36	68
211	65	33
274	66	42
123	28	35
226	87	70
269	54	68
261	76	66
230	69	63
111	23	36
177	36	20
183	60	45
273	54	24
141	33	74
140	34	60
256	53	62
123	40	59
