200	4
0	0	0
225	47	72
339	67	61
288	60	36
156	47	62
199	68	39
159	55	66
309	119	51
114	33	30
167	57	57
287	105	42
322	86	70
327	84	36
248	54	32
267	87	37
150	49	74
132	43	55
292	93	74
322	107	45
187	50	47
310	93	62
237	78	67
188	52	24
340	122	21
152	38	65
259	87	35
208	56	51
200	61	54
166	65	24
235	86	33
323	83	24
280	57	52
268	79	30
235	76	25
263	94	25
196	47	67
206	48	41
256	77	48
285	103	61
178	44	35
116	40	72
285	90	70
183	39	51
146	31	25
126	35	44
122	47	36
135	44	46
168	53	28
243	84	38
275	70	70
238	72	74
107	32	45
215	83	70
314	113	33
283	105	39
318	100	20
163	38	51
163	38	53
325	79	27
251	98	48
202	53	33
124	39	71
336	130	64
241	54	59
271	77	25
329	95	42
227	80	39
259	75	53
111	34	38
202	40	31
318	111	29
257	96	53
236	50	59
229	68	20
278	71	73
211	70	29
186	38	55
319	113	48
119	45	41
253	72	54
193	52	69
237	53	24
262	98	52
274	61	26
113	40	60
256	97	48
201	57	70
260	94	39
142	55	30
303	98	66
203	41	52
138	45	29
254	76	53
135	41	41
270	84	45
283	93	40
181	67	30
211	56	72
203	59	61
253	98	68
201	48	29
295	62	25
257	64	56
240	57	67
195	46	50
159	42	42
262	102	42
324	128	21
192	68	58
228	71	23
240	71	31
149	33	69
273	82	36
316	109	33
331	67	66
269	61	30
166	50	62
197	48	33
212	75	73
341	85	63
159	33	22
183	39	70
167	66	72
242	70	45
176	59	66
244	89	52
222	54	23
183	65	61
228	60	55
124	45	68
201	75	74
226	47	39
253	53	48
250	62	44
160	35	66
339	99	65
305	118	29
189	59	50
250	85	47
192	47	56
209	61	59
122	26	23
203	70	31
324	91	49
339	114	21
228	66	32
327	124	45
317	68	22
128	32	69
339	127	38
153	51	45
224	48	74
280	94	55
146	48	46
176	64	74
254	63	40
175	57	71
242	64	38
263	69	46
198	56	64
181	63	49
272	105	52
111	42	45
319	66	37
304	67	54
321	124	44
302	108	39
314	103	23
115	35	26
316	86	37
279	74	27
166	63	41
236	71	44
267	89	50
123	36	46
334	124	41
187	57	43
191	70	70
212	57	49
259	77	20
319	87	53
140	28	50
259	58	56
162	62	47
205	54	46
313	67	74
245	75	64
135	30	27
160	52	27
106	35	48
225	50	36
284	84	32
219	59	49
224	72	55
305	95	39
145	41	42
109	25	62
299	91	73
256	54	45
313	73	21
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
