200	4
0	0	0
262	99	55
298	111	71
144	30	69
222	70	71
116	24	32
205	65	34
265	97	40
191	47	73
152	34	58
192	73	39
244	59	22
216	67	23
109	22	47
284	69	62
293	89	69
156	44	47
121	27	60
259	63	28
119	41	31
119	31	31
148	51	28
309	92	23
299	63	37
324	111	70
270	104	30
116	44	68
217	76	34
117	32	42
338	94	29
266	95	61
150	49	67
252	64	42
276	77	26
148	58	29
215	71	52
281	105	67
138	30	40
320	73	48
319	103	44
173	52	44
134	44	67
281	67	33
154	34	51
230	76	56
180	61	71
239	53	27
263	89	32
251	62	60
281	98	45
240	90	57
330	127	73
115	40	70
326	109	50
217	63	34
340	106	53
293	86	26
166	49	56
130	46	30
299	79	26
292	97	42
241	88	61
297	116	45
279	91	66
140	30	26
160	47	66
127	48	61
308	69	55
262	103	72
214	65	49
158	38	35
292	77	62
169	64	20
255	99	36
212	80	36
142	52	52
329	74	65
142	51	67
295	108	33
266	105	21
308	115	49
147	35	54
299	113	43
144	45	28
330	80	22
120	31	66
271	106	51
340	97	42
163	61	48
164	38	60
129	40	65
171	58	29
174	45	21
129	29	26
285	84	35
210	68	28
262	71	20
232	68	65
194	76	38
129	35	52
193	62	62
117	25	35
262	83	20
113	29	39
106	21	54
220	63	21
341	124	61
203	67	45
213	73	46
305	86	23
318	121	64
294	79	65
304	82	36
238	60	62
117	28	63
111	23	32
203	55	32
142	37	51
109	27	30
263	56	47
208	45	29
242	91	30
334	122	72
160	46	69
212	59	22
288	76	60
313	114	66
305	78	21
299	119	42
236	94	74
156	46	33
314	71	53
208	44	55
191	76	64
302	90	45
273	71	31
155	39	35
175	48	37
246	88	53
306	92	25
250	91	59
298	73	42
116	39	30
209	50	61
270	89	52
339	95	72
243	58	27
306	78	20
236	68	51
224	65	59
334	71	63
108	35	39
133	28	72
316	119	38
228	57	46
340	86	63
121	27	45
162	55	31
250	55	24
185	57	42
300	96	70
243	96	24
129	41	54
169	54	45
210	79	41
181	53	40
124	43	55
234	81	38
207	66	33
268	78	28
265	74	48
294	90	28
180	60	65
322	78	32
244	58	31
207	81	39
163	43	60
175	44	55
322	123	54
192	63	55
205	77	66
329	126	62
124	48	36
295	89	47
261	87	61
190	67	65
111	33	39
266	93	24
194	65	38
235	59	43
266	96	51
202	58	61
331	97	26
242	56	68
199	44	52
158	33	37
341	132	39
341	116	52
247	83	24
272	55	34
