200	6
0	0	0
339	122	27
126	31	41
181	68	50
239	48	30
280	63	67
158	41	71
320	127	47
170	44	67
160	43	32
299	104	24
168	45	34
113	27	23
295	115	45
297	61	54
161	48	60
123	45	49
333	120	20
285	59	59
141	49	63
235	74	47
318	115	64
265	99	49
337	72	29
116	24	51
197	49	32
179	66	60
318	125	38
292	61	53
126	25	41
303	95	48
124	37	54
279	58	20
237	81	69
131	50	65
112	31	21
151	38	44
250	98	53
114	38	58
133	41	27
317	69	20
213	63	43
112	27	63
112	26	71
197	68	39
177	70	62
286	97	30
280	58	59
314	69	40
334	93	28
291	115	74
200	63	30
339	93	34
168	35	38
310	93	27
253	89	41
292	81	21
196	65	71
125	47	70
170	38	46
236	87	74
336	101	67
327	95	68
111	44	55
271	78	31
323	86	34
216	81	51
336	77	66
106	24	20
259	63	74
192	63	25
322	84	20
305	106	51
132	52	68
250	75	50
257	89	33
236	48	27
150	33	54
308	91	29
107	23	24
260	58	59
269	69	66
144	28	52
221	78	46
245	53	42
257	51	44
223	74	31
199	75	45
184	57	62
334	99	66
303	82	44
303	89	46
291	93	22
213	47	74
227	53	73
151	36	54
138	50	73
325	67	36
157	55	28
177	43	25
296	77	30
281	59	70
216	76	62
223	61	30
321	96	28
222	62	21
326	126	38
117	38	28
307	115	27
294	73	53
176	36	42
210	79	46
163	37	41
145	57	55
289	100	72
255	96	74
222	86	64
257	64	25
307	65	37
299	106	50
259	71	50
222	46	35
338	119	48
150	41	41
272	103	25
252	65	53
172	37	49
294	90	24
117	42	32
176	48	57
168	61	36
205	64	49
166	41	71
313	118	57
303	112	52
213	76	43
217	54	65
229	91	58
287	112	29
168	61	29
286	63	53
343	89	20
268	89	52
319	110	44
196	75	55
117	28	70
136	44	69
161	55	31
108	43	60
185	49	21
231	67	43
327	80	41
317	98	36
339	114	48
231	59	73
171	45	55
149	45	21
182	56	69
135	32	51
165	51	68
281	65	72
228	70	51
108	38	56
237	89	57
213	52	35
183	67	57
165	39	41
114	23	71
254	52	74
308	64	71
232	76	69
137	27	33
291	99	66
199	44	52
112	33	45
340	106	49
171	51	65
324	83	52
302	65	55
313	118	42
336	81	32
182	70	64
279	77	55
295	97	73
306	113	51
199	78	58
257	90	72
161	60	26
253	68	22
205	42	34
333	102	34
179	46	33
186	44	38
329	130	62
197	54	58
121	30	57
134	48	72
120	30	71
323	122	44
232	58	30
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
