200	4
0	0	0
177	59	24
169	60	53
159	40	54
177	38	33
119	40	69
226	69	36
217	58	73
193	42	21
177	36	48
237	72	31
185	37	20
298	116	26
189	56	62
170	43	54
121	27	61
220	82	44
302	96	49
193	72	23
162	55	49
316	86	62
175	45	39
146	33	37
267	72	20
230	74	31
227	74	22
256	92	31
186	70	35
280	81	35
275	76	74
335	99	55
307	116	65
262	89	74
137	27	67
295	78	60
197	78	72
321	104	52
200	71	53
327	67	23
265	58	36
123	30	43
302	111	33
343	109	33
135	34	55
342	87	54
160	34	59
337	133	30
131	43	44
239	71	31
294	59	28
301	79	45
263	88	24
237	53	31
107	30	37
175	36	50
283	93	29
145	44	72
133	39	46
193	48	35
254	80	66
190	48	21
253	55	37
206	44	29
109	31	39
211	60	63
152	57	35
280	58	50
124	31	40
118	36	44
139	44	45
342	94	69
152	55	61
319	66	63
311	88	23
128	33	72
177	69	21
336	81	50
145	40	51
334	123	71
188	60	58
123	37	66
186	53	32
182	53	48
278	108	28
133	34	36
286	78	66
124	39	73
335	91	30
206	73	67
257	55	50
228	85	39
296	99	26
207	72	21
320	68	45
271	93	65
305	100	46
220	44	27
228	47	26
137	46	68
206	46	56
220	82	23
320	82	56
164	64	40
292	108	25
269	85	36
192	66	39
344	94	55
155	60	34
111	32	23
244	54	22
159	56	63
341	115	25
180	55	73
141	47	47
131	34	50
265	67	25
221	52	39
327	102	57
153	30	55
290	110	71
194	47	73
178	68	25
269	72	58
278	108	47
278	62	69
282	82	42
184	51	48
145	46	51
219	45	35
120	47	45
166	60	74
330	72	24
152	54	40
138	28	50
326	80	73
135	29	28
142	32	39
297	82	52
203	60	26
322	118	58
344	103	31
306	117	63
240	79	71
210	49	31
177	43	57
247	84	61
211	62	72
114	36	53
237	58	52
114	31	37
153	33	58
283	112	61
150	44	69
122	35	43
297	97	32
225	86	58
162	33	26
107	39	63
150	35	33
140	47	65
241	57	61
118	39	54
209	51	59
163	37	28
126	41	73
113	26	57
185	68	62
236	64	50
238	88	37
109	39	40
183	52	25
270	78	60
285	74	50
265	63	59
268	58	38
275	74	43
183	42	39
121	31	59
228	55	44
239	75	24
192	39	72
163	32	24
223	56	50
147	54	37
327	102	47
209	74	56
112	35	34
230	89	38
111	42	37
122	33	48
228	88	31
154	51	72
292	114	39
234	79	71
303	113	49
310	84	53
310	83	61
166	51	49
145	30	34
112	27	43
1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	
