200	4
0	0	0
332	101	23
185	39	39
216	82	46
285	80	57
192	62	43
130	44	66
338	105	46
211	45	61
161	61	72
221	51	55
208	65	55
254	86	55
321	81	21
235	47	40
113	23	51
106	23	53
288	105	36
154	49	45
218	85	61
199	53	42
128	34	24
204	57	53
258	63	27
318	86	29
128	38	52
243	85	73
156	54	20
301	101	26
297	97	63
274	95	39
302	97	28
170	49	70
225	58	25
286	90	23
116	29	45
132	44	70
244	72	35
110	33	50
161	63	66
271	103	73
190	54	25
177	58	57
116	44	41
280	92	49
149	45	64
286	76	35
320	109	39
338	99	26
315	80	44
152	43	30
342	79	67
132	44	37
340	105	48
243	85	20
230	57	70
265	97	59
335	106	42
113	28	74
203	75	67
313	119	59
301	104	58
268	93	69
288	87	58
281	104	36
242	57	67
322	120	46
326	106	43
116	41	28
174	40	25
318	72	23
168	62	53
284	93	39
146	37	61
157	45	22
303	83	58
252	96	59
144	44	61
112	25	44
174	63	47
304	66	70
293	110	44
168	58	65
312	104	71
344	94	45
227	71	41
113	41	62
287	82	39
142	54	52
315	104	32
170	46	31
233	46	63
281	70	22
208	46	29
154	42	28
178	67	22
231	59	33
215	54	40
273	103	67
223	80	50
260	53	31
174	51	63
297	60	40
172	53	34
313	111	56
112	33	29
162	61	56
214	83	66
165	45	20
245	86	71
205	60	50
144	31	22
178	52	22
220	47	31
301	103	61
113	35	48
221	71	21
191	55	32
207	63	39
168	57	40
164	34	53
206	43	67
261	73	66
172	67	60
255	70	63
279	71	53
343	87	24
134	35	47
272	68	21
177	48	65
284	85	61
262	88	58
258	85	38
130	51	45
109	23	24
125	48	20
250	99	50
207	76	66
139	43	63
186	62	61
223	61	26
125	42	21
250	90	48
243	53	56
250	76	27
157	54	26
339	110	62
208	42	49
305	108	74
247	81	27
157	33	28
148	43	59
315	111	73
128	29	30
164	54	33
214	60	33
169	55	53
287	93	49
187	61	43
125	37	38
282	56	38
323	125	31
340	88	39
177	67	58
302	80	30
159	43	21
211	57	38
199	65	34
204	79	22
328	89	46
310	96	26
234	80	51
174	59	37
322	119	31
126	50	68
231	89	64
329	106	67
161	41	60
220	49	51
278	78	26
147	33	49
183	64	59
308	97	44
218	58	32
291	62	53
319	67	25
319	70	69
281	98	25
304	87	21
180	38	38
185	51	39
264	86	34
113	34	64
179	42	68
160	36	68
337	116	30
239	87	53
115	45	67
263	65	73
157	61	52
