200	6
0	0	0
108	24	29
272	99	74
123	25	41
306	112	65
216	52	71
154	31	72
258	68	27
212	73	62
339	75	74
117	28	41
339	114	23
198	41	41
191	65	44
307	113	48
173	41	56
263	64	64
292	90	67
275	69	63
239	50	54
183	45	69
326	79	27
182	68	23
168	42	52
282	103	61
247	62	57
222	68	28
151	41	40
266	64	32
259	74	42
201	66	62
321	76	57
246	93	73
196	70	33
136	46	30
162	46	51
212	76	59
330	69	48
119	33	33
284	77	36
208	77	39
283	65	41
318	86	28
202	63	25
252	71	60
322	66	32
317	102	68
202	51	40
215	75	58
249	77	58
257	74	66
112	24	54
144	42	45
304	97	57
250	67	35
126	48	26
180	51	67
338	122	25
293	86	53
187	43	36
183	40	20
291	72	42
226	66	24
118	42	30
191	75	56
239	59	74
109	35	64
130	27	70
236	84	35
162	62	43
302	104	36
295	104	67
272	71	63
341	87	47
239	57	30
157	61	60
138	54	65
129	47	60
198	56	59
339	131	30
253	81	23
123	36	68
262	63	40
156	47	62
297	82	34
211	52	41
127	29	47
228	65	67
205	45	35
218	56	22
202	45	32
137	49	52
263	53	45
196	61	48
275	75	44
136	30	71
297	83	20
332	114	59
166	39	61
169	55	52
313	117	25
228	59	29
110	35	25
286	93	34
214	47	47
322	64	43
253	66	51
281	65	43
138	34	24
157	53	64
285	112	20
195	61	27
254	72	34
111	31	73
258	81	61
250	66	24
218	73	72
293	68	21
109	33	28
246	60	71
310	73	29
282	63	57
170	42	40
238	61	70
242	86	26
238	54	41
151	45	56
270	102	50
170	43	39
270	72	31
196	77	44
216	73	29
179	62	73
343	90	25
324	113	41
123	36	71
118	32	64
184	67	69
106	42	39
289	61	54
117	31	52
315	114	40
210	70	51
215	75	63
277	73	52
113	28	26
113	34	45
129	49	30
310	74	31
308	89	42
137	28	25
179	40	44
188	39	61
328	92	66
147	45	37
171	56	51
258	65	49
106	40	29
124	31	66
235	76	31
246	95	51
186	68	38
234	73	42
320	89	36
125	27	70
290	105	32
249	94	62
115	23	47
262	75	25
280	106	51
152	48	29
222	74	51
269	99	35
339	72	39
270	86	38
299	107	57
236	81	50
113	41	36
141	28	32
274	108	39
226	51	69
112	30	49
115	44	23
196	48	71
227	73	21
146	42	34
189	63	71
194	42	41
341	114	37
272	65	44
197	54	74
175	68	32
159	49	25
150	56	21
290	80	29
133	37	64
247	87	28
136	43	39
187	64	22
316	105	43
1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	
1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	
