200	8
0	0	0
301	77	31
283	93	65
192	46	50
167	63	53
118	46	70
318	111	20
177	63	24
181	68	44
275	103	48
295	94	61
212	51	46
291	114	31
140	54	58
302	113	65
279	100	68
173	65	63
274	88	60
246	57	50
226	63	66
321	94	73
108	24	52
294	69	65
305	71	63
250	68	72
343	74	30
220	66	26
132	37	23
119	29	49
328	110	55
120	33	72
210	73	67
205	49	34
229	65	63
306	97	46
168	64	26
155	61	48
186	49	50
323	91	42
273	60	60
273	101	59
254	64	72
192	72	63
213	75	38
229	82	26
271	77	66
299	116	59
223	45	50
303	72	61
132	33	37
121	31	27
246	85	70
107	35	28
300	76	51
255	71	49
327	76	45
215	74	50
108	42	50
245	89	55
165	51	59
269	77	37
328	67	60
146	39	63
308	83	69
212	57	47
124	45	55
279	100	20
180	53	51
169	35	70
317	120	46
125	25	63
161	37	55
283	110	66
133	31	38
210	78	29
216	67	64
220	83	70
203	45	61
279	63	72
343	77	68
260	73	65
191	69	22
238	84	55
185	51	37
288	76	61
165	49	33
259	55	47
140	51	38
306	96	58
194	57	53
198	72	33
176	47	28
123	48	62
118	27	74
120	34	37
328	93	48
257	77	24
195	64	68
152	34	30
322	118	56
336	121	67
274	82	29
265	101	33
136	46	36
252	74	66
124	28	63
261	89	39
267	92	26
291	93	63
204	65	62
162	58	46
286	83	28
269	104	53
186	70	22
280	64	36
268	58	26
229	78	41
177	65	72
332	127	53
150	56	41
117	32	48
248	70	23
255	56	39
233	73	50
235	61	25
271	66	61
192	50	74
109	30	29
137	32	24
268	64	44
327	101	60
178	49	70
163	54	34
205	50	21
237	52	20
321	103	74
267	82	62
165	58	36
273	56	73
208	83	59
185	40	69
333	119	48
174	53	24
229	62	47
151	57	65
335	70	24
136	43	28
225	53	38
315	83	72
140	31	62
306	75	34
158	63	29
142	37	60
321	109	58
299	68	43
162	42	44
240	79	58
221	54	44
214	56	27
283	95	71
135	51	33
202	71	26
212	65	59
119	38	51
281	98	25
141	39	62
317	64	30
286	61	48
279	98	44
152	54	60
113	28	69
235	76	34
220	86	28
177	39	29
327	128	21
320	65	24
174	59	67
209	56	65
158	55	26
305	72	38
155	60	27
231	66	28
213	79	34
255	62	53
329	86	40
114	24	44
266	91	23
258	58	56
258	93	35
305	77	22
106	28	30
215	65	36
113	35	58
107	40	68
229	59	69
152	37	42
231	69	28
159	34	43
321	116	38
303	108	36
1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	
