200	4
0	0	0
188	72	48
163	61	36
203	74	74
131	42	50
146	57	25
188	41	65
212	74	49
318	99	68
310	63	24
136	42	37
161	36	39
224	50	63
304	91	53
172	61	34
178	40	72
113	42	43
200	45	44
252	65	26
133	49	64
222	85	66
335	106	65
212	50	44
262	72	50
308	69	27
172	42	26
229	68	74
210	65	67
212	55	35
237	65	60
235	59	47
215	62	60
140	50	53
116	42	57
267	86	62
344	108	23
162	45	45
174	60	71
270	86	36
283	102	63
262	98	21
342	107	20
225	52	65
162	53	50
238	90	65
302	112	60
114	43	36
115	36	54
248	66	61
109	33	32
150	30	55
167	58	38
243	85	29
251	52	35
343	125	70
214	49	23
131	26	25
112	39	22
226	87	72
179	45	54
242	49	54
211	47	27
289	67	74
139	41	73
153	34	34
170	55	29
295	109	31
250	83	60
132	34	67
298	82	24
182	63	23
158	41	52
291	113	68
316	119	29
149	49	57
159	35	45
157	52	52
287	79	65
330	111	50
121	24	68
126	27	24
254	72	60
323	90	24
133	28	72
326	95	46
318	109	54
251	63	71
148	42	48
202	42	54
270	54	48
247	70	42
290	97	61
132	51	73
113	33	73
236	91	42
274	95	60
236	89	59
290	90	73
330	114	72
259	102	31
174	64	31
227	54	49
338	95	74
319	74	32
315	66	52
312	85	22
164	34	22
285	78	65
155	60	21
193	69	20
247	75	34
241	56	24
290	80	42
248	64	46
311	72	45
332	85	41
111	23	47
195	52	55
245	49	56
109	25	48
246	84	53
180	65	26
308	118	57
136	42	55
277	78	72
130	33	20
248	79	62
325	83	49
306	80	26
238	50	35
291	112	34
332	103	64
267	92	55
264	61	65
235	66	70
128	27	71
303	76	59
251	94	29
209	47	63
212	69	20
120	31	30
120	31	41
195	67	65
113	28	61
243	81	43
251	55	21
242	69	74
136	41	60
110	33	70
120	26	50
133	27	51
237	71	28
280	59	28
172	57	73
228	61	50
310	90	29
309	105	73
284	73	63
209	72	38
339	82	26
288	76	41
330	83	25
340	85	67
193	44	28
328	74	58
165	48	45
287	109	67
273	68	33
337	126	68
111	30	51
280	101	27
146	44	32
296	67	69
243	56	34
184	61	70
322	128	55
343	102	68
199	39	38
330	91	20
118	25	61
189	61	54
339	67	70
332	84	69
307	84	35
152	37	29
259	100	29
108	28	32
289	75	38
115	25	48
261	91	72
196	52	29
135	50	49
304	103	30
109	43	48
159	61	48
261	79	43
311	71	54
125	44	20
194	48	67
125	41	20
1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	
