200	6
0	0	0
341	134	28
250	77	65
124	44	64
166	57	58
300	97	26
182	60	56
240	57	57
303	62	41
209	73	39
147	33	37
322	120	56
193	72	46
327	88	56
297	60	46
284	73	24
268	77	64
189	50	22
334	68	70
246	70	56
221	73	34
269	90	47
220	72	20
341	131	70
110	30	47
264	79	72
164	36	43
128	27	35
283	78	71
200	45	34
173	59	20
265	89	74
195	52	22
184	70	59
329	131	74
119	25	23
275	77	39
226	89	34
116	39	58
268	66	26
147	35	61
296	81	41
251	99	42
245	82	28
284	89	69
200	58	27
277	96	37
230	82	24
278	61	46
262	101	69
220	59	47
231	62	64
169	34	43
225	68	63
116	28	46
248	77	44
179	61	41
249	55	20
160	49	39
236	77	44
247	51	62
316	64	38
291	76	31
153	49	65
120	29	22
143	42	27
242	84	33
235	93	43
109	23	30
314	103	70
119	46	38
301	87	47
244	51	26
282	75	31
260	73	57
239	86	47
122	45	48
307	80	22
292	100	53
154	48	25
274	98	48
287	111	71
143	50	51
307	62	71
280	88	62
294	92	35
320	123	70
159	46	64
252	82	20
137	30	55
217	80	22
299	114	51
162	36	74
209	69	71
194	68	47
296	114	56
194	56	67
164	46	58
259	78	74
125	39	63
222	51	46
340	134	24
328	110	55
284	89	56
145	34	66
328	120	70
228	62	57
270	100	39
146	54	72
246	49	28
319	72	25
328	130	59
113	44	38
235	70	48
164	55	31
130	32	74
235	57	51
320	108	25
247	70	56
109	27	42
307	113	69
106	38	37
327	120	48
217	61	35
277	65	46
328	114	68
199	64	63
110	29	25
319	99	24
183	55	43
257	86	56
343	73	39
185	71	47
312	95	29
259	91	20
245	65	47
330	110	66
203	63	41
229	63	70
276	102	29
337	75	47
159	60	58
343	108	39
241	90	43
123	34	38
106	26	40
268	104	38
295	75	59
207	63	49
203	74	35
307	69	27
157	59	22
316	107	23
337	87	46
210	70	35
304	118	66
108	42	30
174	54	39
271	63	48
203	48	23
251	76	24
335	121	63
136	37	29
331	110	67
215	83	51
149	33	21
130	42	62
272	54	41
191	71	39
231	73	31
189	49	55
155	61	72
318	73	21
106	37	21
125	36	23
233	63	38
281	106	57
175	46	55
107	26	29
237	69	44
244	57	65
162	46	21
150	34	65
193	65	23
197	49	27
145	45	25
137	41	49
224	71	67
310	100	65
141	41	21
252	77	60
118	41	26
116	32	54
186	46	67
336	119	28
261	64	47
334	121	36
172	38	39
310	67	61
114	41	30
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
