200	6
0	0	0
314	103	42
149	40	34
186	72	51
247	56	53
262	74	28
158	52	31
288	100	28
269	78	67
260	63	48
233	52	74
161	33	26
316	101	46
238	72	74
207	59	57
209	58	56
113	39	34
188	45	20
247	77	55
273	82	65
322	83	40
297	91	26
264	104	67
240	73	68
330	69	25
217	84	69
145	33	74
265	64	61
120	31	27
141	50	25
260	85	69
136	30	22
310	120	62
223	66	24
342	129	22
173	54	38
285	107	49
174	38	72
320	80	70
196	62	73
114	43	73
337	133	58
311	77	71
235	47	25
280	61	49
133	32	67
338	73	22
145	44	30
253	85	26
142	38	37
116	40	20
186	55	67
224	84	65
238	74	53
233	70	40
178	71	36
254	64	54
299	67	35
154	57	46
118	44	73
216	62	26
260	83	47
112	28	21
116	25	41
184	37	51
341	136	63
318	124	23
146	48	63
129	45	37
124	46	43
292	59	29
114	41	59
310	111	50
247	83	21
310	83	49
291	103	48
187	64	71
270	54	23
181	67	40
223	64	22
260	73	32
213	52	30
271	77	25
207	72	52
330	131	60
324	74	69
306	84	55
127	27	60
115	28	34
113	32	70
159	39	24
256	86	51
132	50	56
282	91	29
216	49	21
108	39	54
307	80	47
224	59	56
160	56	63
196	63	60
194	61	44
269	99	30
288	99	40
337	101	38
285	78	47
189	44	53
173	55	29
183	42	22
263	94	44
298	89	57
130	33	68
281	109	46
331	111	52
224	71	42
120	30	27
220	85	42
256	65	64
319	107	64
241	59	68
195	76	43
297	84	31
134	41	26
308	113	21
343	88	21
165	65	67
290	109	40
127	47	57
148	43	22
224	47	22
229	58	44
328	113	58
217	86	23
263	86	29
221	63	26
332	111	37
296	116	66
290	106	46
117	43	22
243	51	25
311	74	52
275	101	71
255	91	36
300	61	26
139	34	23
271	75	47
147	35	39
212	82	37
192	39	30
183	44	33
191	51	60
237	63	35
323	82	48
220	57	68
120	35	33
158	47	62
149	34	34
255	81	64
256	85	41
126	49	40
125	39	70
119	34	43
299	90	55
138	28	36
284	91	59
174	62	67
172	58	41
230	61	41
144	57	28
152	31	58
211	58	28
118	30	57
249	50	23
182	46	31
108	40	72
248	68	60
279	105	51
112	34	24
185	68	54
170	54	35
236	90	71
235	52	39
277	94	42
128	37	31
317	67	24
109	28	51
167	37	65
335	77	69
258	102	20
121	34	24
297	70	64
295	95	51
342	135	38
157	49	37
145	48	70
337	76	30
189	38	26
181	43	40
332	121	72
215	79	62
289	62	57
1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	
