200	4
0	0	0
109	25	29
318	65	59
280	84	47
227	45	37
118	41	22
194	49	37
248	77	56
213	68	43
217	82	54
169	38	48
342	91	60
256	97	33
109	36	59
175	41	25
181	63	32
259	76	53
120	30	67
324	84	20
254	98	72
224	80	53
317	125	31
195	77	60
205	59	42
283	85	72
151	31	40
128	26	30
130	47	60
295	85	32
205	56	71
266	89	69
222	65	31
243	79	70
190	46	39
210	43	35
192	71	30
212	61	56
169	35	30
325	81	54
339	124	46
203	77	54
136	43	41
308	117	21
329	73	61
314	87	29
159	57	38
338	70	27
297	76	74
127	33	53
340	83	69
171	64	67
150	49	32
197	46	43
302	86	45
189	62	39
118	30	47
232	47	58
165	63	59
247	61	37
110	42	58
232	68	49
210	52	42
298	68	23
167	40	49
302	67	54
115	38	21
316	90	61
227	64	31
219	62	56
131	39	36
298	112	73
247	80	35
271	102	65
181	48	48
195	43	33
138	48	32
175	35	50
233	50	37
109	26	21
292	96	42
337	120	31
287	91	30
254	68	46
301	95	48
331	91	50
264	58	49
219	64	41
335	113	49
268	55	67
115	24	65
128	31	21
155	58	52
167	40	24
154	44	60
198	58	59
267	72	71
282	100	28
121	43	69
177	65	57
237	91	71
257	78	33
319	68	65
113	27	62
245	61	63
267	62	52
114	26	65
267	89	28
236	73	20
322	119	26
203	59	58
119	42	34
293	80	55
172	65	35
255	75	56
140	36	36
270	86	74
343	137	69
226	59	22
110	40	68
333	117	24
153	50	72
268	66	51
138	43	23
229	58	46
199	49	55
114	42	38
274	86	37
267	58	59
275	103	67
293	107	32
161	46	24
327	109	37
246	66	38
250	67	71
275	70	29
163	49	58
152	60	50
181	59	47
177	52	38
300	73	65
262	104	66
268	96	31
233	68	56
224	76	22
192	52	63
321	126	53
222	69	27
125	43	64
137	47	55
313	110	46
164	36	30
329	107	45
313	98	65
287	109	61
326	72	21
266	57	32
161	57	44
152	36	57
121	36	58
193	75	57
125	34	72
114	45	67
165	60	48
159	37	43
173	46	55
290	90	47
154	45	29
258	100	30
269	102	44
135	30	63
215	64	41
239	58	37
201	50	60
123	30	65
259	78	41
113	23	21
254	92	74
132	38	61
111	37	35
155	37	23
314	116	22
254	66	45
112	27	31
265	82	63
181	56	48
338	98	67
160	43	38
159	45	57
267	66	74
335	99	33
181	61	66
307	85	67
317	117	68
211	54	53
243	89	38
224	70	57
240	84	34
334	106	64
310	81	44
324	83	57
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
