200	4
0	0	0
173	67	51
278	85	48
243	73	33
281	85	58
186	63	52
174	61	34
174	40	46
307	68	46
186	56	56
138	35	69
112	35	44
227	55	57
283	68	54
116	36	70
303	63	74
224	50	21
277	88	63
306	97	52
107	26	69
165	50	40
137	30	35
164	50	62
266	61	39
218	59	64
321	114	21
335	102	32
325	88	33
202	46	70
167	66	59
275	62	29
282	98	36
305	103	73
188	44	25
171	66	66
151	38	57
239	90	29
339	86	58
273	98	25
242	77	40
170	37	45
140	30	65
290	92	40
189	71	24
196	64	42
109	24	62
211	43	45
192	72	66
167	53	65
287	72	59
328	129	41
264	65	42
195	48	25
133	38	43
308	97	69
208	41	34
284	93	39
179	58	46
208	46	59
225	77	46
330	105	72
204	45	26
331	128	74
335	90	57
230	61	21
313	119	39
254	61	22
313	80	43
311	77	25
268	93	55
123	29	46
272	59	24
318	92	67
248	54	39
238	76	56
298	61	38
338	123	35
206	60	21
212	45	54
122	40	72
125	35	36
217	71	49
221	61	24
220	76	27
325	87	49
260	77	35
129	31	74
147	34	24
341	97	65
277	72	54
115	33	73
250	50	20
111	29	33
232	59	27
221	57	47
190	68	51
108	36	30
181	50	40
256	52	71
198	68	42
290	103	32
289	67	31
178	65	55
295	98	63
258	100	23
176	55	73
342	112	33
286	79	28
231	81	67
159	35	57
249	53	50
122	26	53
184	47	71
319	104	61
243	69	55
335	128	26
304	60	65
309	118	74
235	75	48
282	82	45
129	30	32
305	96	46
267	70	47
184	58	25
219	61	23
260	95	36
183	64	69
152	41	43
248	56	35
116	39	59
144	50	37
149	50	50
196	47	51
273	81	44
233	66	49
219	57	63
144	35	36
212	77	73
209	66	61
246	88	60
169	39	36
288	76	50
254	59	25
141	43	47
340	127	32
112	34	56
226	72	40
199	42	40
230	87	52
257	100	52
216	79	62
154	48	74
302	66	65
227	81	65
207	41	39
248	74	34
188	52	67
154	33	39
161	37	52
241	71	30
288	87	58
254	98	58
164	49	23
313	108	60
123	31	24
179	39	36
186	62	70
122	41	25
260	99	68
204	59	54
185	39	39
317	112	37
325	126	37
249	80	53
239	77	25
279	106	34
154	54	38
323	110	27
245	77	42
108	36	34
252	56	22
337	118	54
115	38	24
106	30	42
258	65	57
321	111	40
114	29	38
325	111	35
320	113	60
282	66	42
245	69	55
218	82	61
272	95	35
117	43	59
327	77	29
142	34	68
308	105	47
269	103	44
186	48	53
291	111	53
1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	
