200	4
0	0	0
111	36	46
252	78	34
217	57	38
183	57	26
220	85	20
160	48	48
305	105	58
216	83	33
133	40	56
202	61	58
188	74	31
214	54	55
110	42	25
295	109	60
232	51	37
314	114	31
198	42	67
166	58	39
203	60	21
302	62	31
275	82	62
254	64	67
113	44	24
292	106	44
107	36	28
219	72	34
281	73	53
242	83	48
176	47	21
226	73	20
172	54	67
178	56	59
120	45	59
213	78	41
333	105	68
137	37	61
329	119	49
271	101	43
255	58	69
290	78	60
299	75	21
246	60	74
110	32	52
177	46	71
276	106	60
224	46	74
258	63	24
150	39	63
245	91	36
300	108	42
279	73	29
124	31	59
115	42	23
325	119	43
221	76	70
322	95	23
293	75	20
327	127	54
295	105	59
261	103	32
187	59	40
219	67	63
294	102	72
305	69	44
138	51	35
211	53	71
246	71	55
137	51	45
260	89	54
243	82	52
186	45	61
327	110	42
174	68	43
236	58	33
316	102	48
214	47	52
302	84	56
194	62	33
152	49	62
309	91	64
133	32	66
110	36	24
163	53	51
231	88	32
177	54	70
338	100	60
191	42	58
306	75	41
192	69	51
204	75	30
233	65	25
164	56	32
245	63	74
110	35	57
134	31	56
185	71	57
292	59	45
326	118	36
304	112	46
210	72	37
191	52	32
118	29	33
284	81	41
171	40	41
115	24	21
280	88	44
338	134	44
167	51	71
132	42	21
289	110	53
287	113	20
247	65	50
344	79	48
161	36	22
267	103	29
132	46	71
111	44	26
186	62	54
279	78	69
183	53	63
229	78	59
292	92	44
285	109	60
194	49	56
140	35	29
269	103	51
183	60	44
158	60	62
304	92	33
201	78	44
149	40	22
279	102	42
284	77	52
217	60	70
241	87	39
306	77	50
246	93	53
319	78	38
204	81	41
277	103	52
330	103	32
202	57	46
252	60	73
171	50	74
178	65	62
264	101	62
232	67	40
130	28	67
122	37	35
115	38	62
343	83	66
268	83	24
300	76	47
292	109	27
190	72	39
130	39	27
124	39	46
341	86	35
179	71	24
285	88	47
110	22	55
143	49	52
211	70	69
344	96	27
250	51	50
283	68	52
226	68	44
251	58	45
167	48	49
185	49	24
273	93	25
157	58	27
198	45	49
170	63	71
330	86	34
144	53	67
300	68	71
340	77	54
147	50	49
211	72	68
120	33	70
135	51	23
220	76	26
153	47	58
301	65	70
270	92	57
228	65	24
319	114	28
311	111	28
247	84	55
229	59	65
215	62	27
186	43	56
304	82	64
113	39	72
321	77	60
278	90	66
340	75	37
285	92	56
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
