200	6
0	0	0
159	57	64
118	23	23
333	113	69
289	70	61
269	92	58
149	32	28
151	57	45
339	98	65
323	114	57
219	58	44
244	64	27
294	81	50
284	81	34
213	52	27
302	72	50
171	57	68
199	51	21
279	87	20
324	113	37
117	46	34
331	106	49
237	68	22
267	77	70
321	127	73
247	96	31
342	123	34
222	53	28
243	79	36
296	115	32
173	48	40
148	31	60
245	76	32
202	64	49
264	70	24
243	70	48
309	108	39
196	48	49
248	54	33
114	36	27
171	52	23
113	26	42
159	48	35
314	66	20
228	52	47
246	62	68
272	74	26
180	37	58
169	57	44
319	85	40
200	74	30
145	44	39
134	28	68
196	45	42
241	79	30
340	121	21
156	39	26
211	82	33
283	69	50
325	104	36
256	65	68
245	54	39
151	54	46
233	81	63
110	25	66
140	36	49
248	75	27
305	76	35
163	38	21
259	77	74
155	56	49
169	60	38
183	72	30
180	66	58
343	112	56
132	41	32
265	104	30
198	56	29
157	61	68
249	87	66
328	81	47
323	71	53
344	78	24
333	107	48
219	71	40
336	132	46
336	107	63
275	94	33
117	41	30
149	38	21
234	50	55
166	43	49
175	64	25
206	65	48
161	51	72
327	122	70
109	41	59
215	43	43
132	52	37
258	71	42
222	49	32
249	77	32
120	40	61
231	57	20
204	63	58
262	54	26
276	57	35
163	59	21
343	101	69
151	35	65
279	59	61
246	61	33
195	68	31
287	74	24
211	79	22
326	105	27
167	33	65
137	28	33
127	37	36
145	42	36
161	62	24
326	88	30
117	39	39
312	68	37
295	95	47
116	37	23
300	70	48
195	56	68
263	65	35
229	48	67
155	56	34
237	47	39
283	59	42
191	41	68
279	65	40
287	81	29
199	50	74
224	55	39
254	97	30
112	28	36
134	41	26
162	59	74
289	59	33
250	64	56
314	83	45
341	76	24
209	62	67
297	86	29
183	70	50
172	65	48
164	47	74
328	69	52
265	82	50
122	44	53
141	45	59
231	84	62
127	50	26
186	42	49
234	73	24
336	127	57
225	58	74
262	76	45
153	40	68
143	31	46
186	67	23
302	98	47
124	36	22
245	84	40
267	62	46
328	125	27
277	57	63
112	38	32
263	93	57
182	69	42
286	112	42
180	41	74
227	48	46
239	79	70
266	79	23
340	91	66
316	104	57
261	95	36
212	49	21
271	57	34
126	31	57
116	46	45
174	40	74
241	51	44
233	62	53
307	93	46
228	80	45
205	70	60
281	92	37
241	79	25
214	77	47
323	69	59
217	43	72
248	50	56
126	42	50
225	79	44
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
