200	8
0	0	0
158	56	41
248	94	71
308	65	51
312	62	28
189	60	38
340	125	73
199	73	64
228	72	70
284	104	34
248	59	54
151	44	46
265	72	40
333	99	72
199	62	57
295	109	70
229	90	38
140	51	71
309	97	49
174	68	35
150	57	42
271	104	23
211	67	29
252	84	52
305	81	25
195	44	51
332	86	73
249	57	22
193	38	60
182	67	38
311	122	26
200	79	49
182	40	38
335	76	45
237	86	30
107	32	21
111	31	71
296	91	53
160	32	49
161	60	31
321	109	53
221	75	56
238	75	61
323	82	40
189	42	40
108	22	41
257	57	59
264	96	59
129	41	63
125	49	58
211	62	69
170	43	44
219	60	29
279	65	50
164	55	73
216	58	73
207	77	68
193	64	46
295	116	21
232	87	45
195	41	44
191	60	71
229	77	47
328	103	22
118	34	67
309	69	45
115	37	55
154	38	70
148	47	22
309	114	31
291	111	27
232	71	49
131	46	22
130	48	32
199	55	20
248	88	39
338	101	69
208	51	69
153	33	56
305	104	69
115	36	39
289	114	29
167	48	37
180	47	69
252	80	41
241	87	34
276	92	57
292	111	68
134	41	21
187	74	63
264	53	32
259	72	55
297	110	44
262	98	32
323	92	34
267	58	67
162	54	72
273	106	61
183	44	49
208	72	68
334	122	47
335	117	31
184	49	69
271	86	38
131	26	64
108	27	44
129	43	35
319	121	30
335	104	64
326	118	71
266	90	53
200	74	45
265	92	27
312	122	56
230	72	30
109	27	43
329	117	20
299	67	21
125	47	54
186	43	66
264	55	71
144	44	41
115	23	52
197	63	31
256	83	55
302	82	34
260	83	63
236	75	61
254	58	30
175	60	42
297	98	31
297	108	51
108	23	55
247	80	26
153	31	58
305	101	20
280	85	24
226	59	62
305	70	50
108	38	33
167	35	30
328	68	52
265	79	34
164	56	67
108	27	59
340	135	34
156	56	54
336	128	69
171	46	28
326	81	42
344	120	48
141	31	56
259	88	32
264	67	22
230	54	20
265	85	50
325	67	27
256	97	20
182	56	22
137	33	28
208	61	37
340	105	25
277	91	27
330	67	52
212	45	59
254	79	24
299	99	64
207	73	62
182	63	47
247	58	44
330	73	71
140	31	53
129	42	44
227	84	57
229	50	60
215	71	49
237	51	48
269	98	22
131	33	37
151	35	50
133	29	35
111	22	63
325	110	40
127	49	29
310	117	68
229	50	67
288	60	67
316	108	49
163	43	44
202	40	45
142	35	39
186	56	52
159	51	41
333	121	57
327	79	48
191	52	50
145	32	60
203	58	36
335	121	52
252	92	52
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
