200	6
0	0	0
129	27	65
284	57	44
205	60	35
329	113	36
163	48	43
271	73	74
136	50	39
337	100	47
227	56	62
297	63	46
108	29	69
237	58	53
116	33	48
320	71	53
187	73	65
220	51	45
211	80	71
318	96	30
135	44	33
307	63	49
340	88	31
283	102	20
302	103	67
338	71	72
135	39	38
266	70	20
327	106	68
202	62	64
239	68	39
255	75	41
162	48	29
141	46	36
328	115	46
245	50	34
307	76	64
322	68	72
308	103	69
291	113	20
255	87	24
126	42	41
268	81	25
241	72	38
190	69	34
291	68	34
249	72	69
260	84	20
189	48	45
212	62	46
279	84	43
154	59	74
289	64	20
223	46	54
201	50	45
270	72	62
296	89	64
156	50	40
222	83	22
176	69	38
150	42	50
182	48	61
106	25	66
213	62	50
215	60	29
120	39	73
301	69	61
114	39	52
286	104	69
115	32	70
333	112	50
127	40	41
158	32	26
242	60	48
134	46	70
216	75	48
118	43	31
216	65	71
179	44	62
307	98	29
229	53	39
275	101	30
143	39	36
205	58	22
209	56	55
134	37	50
201	45	23
233	84	67
218	77	23
328	104	65
256	65	33
211	55	65
217	47	61
122	29	66
322	72	42
337	115	61
145	52	45
231	66	74
198	59	37
336	98	34
223	75	40
225	55	74
170	63	59
309	85	52
340	94	37
200	48	23
282	112	39
273	80	36
284	94	43
160	33	26
165	44	45
323	105	73
241	85	30
208	75	37
306	63	59
157	61	58
136	47	20
205	71	63
202	43	74
210	78	36
289	72	70
114	24	67
252	58	35
152	48	42
234	67	57
254	58	65
137	42	74
259	87	43
142	32	39
281	71	61
279	93	48
312	85	54
248	95	60
220	67	41
127	36	28
160	60	64
310	108	21
109	37	21
277	88	47
168	51	36
293	75	55
299	79	42
304	70	21
196	56	61
121	34	40
289	115	21
207	55	37
279	80	49
218	65	56
196	45	39
177	58	35
129	38	42
237	57	68
142	41	35
106	40	69
160	56	46
244	96	50
271	80	38
132	32	51
190	68	28
269	69	24
153	35	33
140	54	58
140	50	43
327	121	55
170	53	24
214	81	47
242	71	41
163	58	52
237	53	73
265	63	54
144	49	63
267	96	41
343	99	32
136	48	61
315	69	57
133	42	38
339	101	73
305	87	61
113	26	32
207	76	24
154	39	35
233	63	73
194	68	70
255	82	52
209	74	22
274	89	49
181	60	52
