200	8
0	0	0
334	78	73
268	97	20
181	71	73
344	97	33
174	45	31
156	45	71
115	41	61
216	55	21
229	83	60
257	76	66
255	53	67
339	102	34
145	41	29
314	65	48
322	80	53
232	69	34
168	37	39
231	92	54
115	24	21
187	45	22
265	63	33
141	52	41
106	24	58
317	92	66
182	65	52
168	66	69
260	53	58
337	72	24
324	95	27
131	46	71
274	60	43
241	78	53
220	79	72
190	73	71
270	83	49
300	64	57
248	75	26
323	76	53
157	36	71
155	44	72
333	70	54
326	121	55
275	86	48
336	79	73
303	94	31
161	35	29
316	82	47
174	55	35
261	53	45
231	61	64
287	88	23
217	55	61
210	60	44
267	91	43
117	32	54
118	38	42
204	45	24
135	41	31
203	71	54
178	54	54
114	39	20
331	79	53
295	77	64
292	107	22
131	41	62
278	105	58
226	50	41
117	34	55
275	80	51
239	71	72
282	73	41
107	26	38
308	84	68
261	102	40
302	99	39
157	57	41
248	55	52
297	64	44
169	54	40
198	71	55
147	31	48
221	49	39
214	57	66
291	70	67
298	71	25
263	70	46
233	91	58
276	62	73
206	75	45
157	47	63
234	81	54
248	98	36
213	50	62
271	104	59
290	69	39
221	74	72
194	58	42
228	77	30
269	96	30
164	35	73
163	46	41
158	62	22
134	30	49
133	30	58
187	51	21
250	76	69
272	67	62
323	112	23
220	50	35
176	67	24
174	42	41
342	68	20
186	50	60
285	91	44
289	98	29
306	65	62
325	102	63
153	55	22
264	68	57
112	38	72
243	55	36
332	82	38
266	76	35
301	117	29
113	43	35
206	43	34
333	123	72
157	56	32
221	86	60
320	69	27
235	80	63
290	99	74
247	54	42
116	31	28
201	43	44
211	83	65
155	50	73
250	90	40
188	72	33
225	76	31
143	33	63
177	42	41
335	132	60
324	90	54
178	38	48
325	76	45
141	44	48
150	51	31
256	69	70
313	86	63
197	45	43
311	82	20
136	35	36
171	42	37
197	48	53
172	62	41
321	87	20
308	98	30
306	110	54
192	62	33
320	117	55
148	39	72
256	62	59
341	74	45
214	51	21
188	40	26
158	45	54
268	76	70
139	28	46
312	114	34
141	41	37
133	52	67
112	40	22
264	81	66
245	77	67
106	30	41
210	52	62
178	42	50
189	43	60
300	112	54
121	34	23
267	102	27
125	45	20
224	68	60
157	43	73
118	45	21
123	38	52
154	56	41
290	82	58
134	26	24
147	35	70
215	75	28
111	31	49
232	73	61
188	41	52
302	75	73
149	48	50
218	55	69
301	101	67
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
