200	4
0	0	0
280	57	62
154	46	70
220	70	57
341	112	65
217	70	55
242	75	54
113	35	59
186	58	59
295	61	72
149	54	44
298	110	29
202	71	45
272	73	50
301	68	46
115	44	41
279	81	73
244	67	45
220	58	56
177	54	67
341	108	55
263	75	31
223	48	38
128	45	50
288	82	32
224	79	27
109	39	46
230	86	55
159	55	46
335	116	46
124	47	54
265	99	23
121	28	25
229	85	63
175	51	65
330	110	27
326	119	48
322	73	43
321	120	57
230	61	46
213	60	35
132	43	23
130	36	32
228	81	27
302	84	63
132	40	27
233	48	63
337	84	59
335	122	66
237	63	44
179	55	37
293	102	47
134	48	70
224	56	21
119	26	66
144	49	66
134	36	30
246	90	60
228	89	67
228	72	58
304	106	54
337	101	54
148	57	22
113	43	74
130	30	44
323	109	67
264	53	44
199	63	70
137	45	26
238	71	50
210	73	26
113	31	42
282	70	44
114	23	66
313	90	43
153	60	20
319	119	29
239	50	67
302	96	22
161	47	55
324	80	40
234	84	67
201	77	71
131	49	35
312	88	32
163	39	53
317	120	21
239	64	71
328	85	69
343	122	47
163	32	34
107	23	23
107	27	41
270	94	34
278	76	37
234	62	51
299	96	39
139	39	68
306	96	45
146	37	24
132	29	60
257	70	45
116	37	34
328	108	35
340	106	72
130	26	29
137	33	36
300	108	28
134	48	46
246	60	69
174	47	63
229	89	63
132	49	38
334	103	32
150	53	57
221	74	29
334	99	36
225	85	23
113	44	33
331	96	30
262	83	30
300	110	62
131	26	30
251	85	61
331	92	40
222	49	25
245	61	34
267	84	25
133	42	57
273	106	21
259	76	55
225	54	54
298	70	30
213	62	38
239	68	36
304	67	68
228	52	24
141	54	59
271	73	64
168	59	49
198	65	67
290	104	38
122	39	61
218	52	30
110	38	68
202	50	36
201	64	37
267	102	42
133	27	38
253	75	26
327	75	66
254	64	68
150	43	32
222	62	53
241	56	69
249	85	71
116	39	39
254	84	42
250	70	33
158	52	30
110	39	25
273	71	26
157	56	74
206	61	61
343	126	61
168	36	49
310	77	61
106	21	72
302	83	34
218	72	38
152	41	22
266	83	24
123	24	24
135	43	46
139	48	72
138	27	46
323	122	68
247	60	57
164	35	70
281	107	23
211	50	39
214	53	63
330	111	66
262	87	31
209	44	74
123	30	61
259	57	66
278	92	54
305	94	29
141	30	25
241	86	27
253	85	26
288	78	20
306	91	41
261	97	26
270	102	48
319	108	37
338	83	57
113	25	55
206	60	42
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
