200	6
0	0	0
304	62	33
141	41	37
260	62	57
269	66	39
280	101	53
106	29	60
209	50	53
260	86	42
278	110	59
123	47	74
129	34	62
132	48	53
116	29	34
269	64	66
302	108	50
111	28	47
178	51	56
120	44	63
254	67	62
208	45	24
207	71	73
255	84	25
259	84	59
334	73	58
199	40	72
193	63	47
122	25	39
302	71	25
304	61	43
205	48	39
212	60	69
113	36	64
293	69	29
172	49	60
162	49	27
154	39	21
319	82	32
327	85	67
128	45	25
326	96	29
161	63	21
301	117	58
233	79	20
334	71	54
309	66	35
258	82	38
282	108	34
314	106	39
231	54	36
291	70	65
337	102	60
196	43	59
328	97	37
313	72	30
192	65	35
141	38	62
248	83	59
115	30	68
142	28	39
121	31	27
146	40	73
124	30	27
290	76	58
283	100	63
216	63	43
301	108	23
273	69	58
153	46	31
273	97	35
109	28	26
109	24	37
111	23	45
215	70	72
312	111	50
144	34	66
260	72	55
121	37	32
172	64	74
223	58	23
314	99	47
218	76	66
208	82	61
261	98	27
183	72	27
113	41	58
288	64	27
134	44	20
227	86	56
184	50	25
199	74	67
254	62	71
112	38	21
174	52	58
225	75	39
264	77	29
216	46	42
297	86	24
343	85	58
122	43	32
266	58	63
340	128	45
303	119	46
173	42	65
308	119	41
213	81	42
203	60	22
178	67	67
308	103	47
228	66	25
299	77	42
112	30	66
335	117	35
117	35	49
140	54	41
239	84	36
162	42	44
289	80	34
122	34	73
232	60	40
154	40	45
122	47	35
295	85	44
215	48	50
156	31	66
172	35	22
194	47	22
135	28	59
316	65	44
132	32	21
277	102	50
183	62	36
257	57	52
226	88	62
294	65	69
166	53	71
125	35	47
141	48	53
227	87	21
282	81	64
159	59	26
135	42	25
335	101	54
218	52	59
224	82	24
268	99	31
267	96	47
177	46	65
152	47	54
240	74	43
268	76	74
228	89	73
266	92	59
242	81	21
177	52	40
171	42	63
140	32	52
335	77	60
268	91	25
228	74	29
333	84	39
323	83	62
126	38	47
118	28	74
166	60	60
164	33	59
303	90	23
115	37	45
323	78	20
296	82	45
219	49	34
117	35	20
151	49	54
248	60	62
145	39	61
133	48	54
205	42	49
315	86	52
267	69	67
249	85	49
132	28	72
279	64	20
260	72	58
249	55	24
268	102	32
337	69	20
180	61	30
296	116	28
303	71	66
285	61	74
214	59	22
286	77	69
128	33	71
126	34	64
223	88	55
274	61	49
155	38	50
340	110	53
138	52	64
128	47	47
