200	4
0	0	0
222	73	39
186	66	49
106	29	74
138	44	41
197	48	43
182	71	39
131	40	62
342	119	20
157	51	21
273	85	50
108	41	24
137	35	47
230	56	30
286	66	53
324	96	59
328	107	50
218	77	39
321	116	57
252	89	41
226	75	59
295	87	73
299	94	69
222	48	52
305	104	68
303	75	51
280	98	61
272	57	23
289	75	67
143	51	38
171	34	68
219	86	67
163	45	21
191	39	70
283	59	59
297	82	49
135	51	49
224	74	61
201	48	25
254	73	60
171	39	56
271	68	36
244	50	25
297	74	31
324	83	52
204	44	30
203	80	48
216	51	32
316	101	41
146	47	69
239	93	41
112	34	58
340	129	58
128	32	56
215	72	46
172	39	59
306	83	68
138	27	31
243	69	72
143	48	58
281	95	64
145	47	25
224	69	30
236	86	70
299	103	42
270	54	54
211	83	49
267	95	50
120	36	34
198	57	26
143	36	67
301	89	36
336	121	45
148	37	73
164	57	73
149	46	48
161	52	49
205	64	57
216	56	71
234	49	74
269	105	74
265	91	66
108	29	23
193	66	73
269	62	68
162	36	31
298	74	61
173	58	34
285	106	61
188	41	49
248	96	65
122	30	56
276	88	52
222	78	52
323	122	63
295	101	20
164	59	60
110	25	39
244	96	24
261	86	25
268	62	44
227	66	34
255	68	46
342	129	45
228	79	25
198	60	73
191	44	37
115	30	74
313	96	42
228	84	21
190	44	66
149	40	55
181	51	27
228	82	24
202	40	39
300	111	31
216	72	56
206	60	53
339	104	48
177	44	22
120	30	32
164	38	30
240	85	58
168	39	46
315	64	42
127	37	54
286	74	42
250	71	41
330	118	62
333	81	30
138	27	53
208	68	69
229	61	35
202	57	59
107	31	31
338	106	37
135	28	69
147	40	50
332	105	23
280	93	60
126	29	65
267	57	62
129	49	44
261	76	61
132	44	36
286	79	60
154	45	38
280	69	60
224	52	72
137	30	34
273	87	53
114	38	28
324	92	59
191	68	63
116	44	31
172	52	69
337	79	43
293	67	21
159	42	53
233	59	60
152	30	41
237	85	61
298	89	68
210	45	31
118	37	64
127	34	42
164	53	60
229	58	28
210	63	63
145	32	20
255	71	41
263	55	53
338	119	53
232	77	53
229	80	48
106	29	73
240	93	47
147	49	25
333	106	58
293	86	60
195	71	22
232	64	68
233	88	34
268	58	51
214	50	21
135	37	41
289	88	58
316	87	31
159	34	41
229	72	27
242	73	66
224	84	74
267	67	58
139	48	74
119	30	35
260	77	35
138	54	40
125	47	47
248	78	64
162	47	33
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
