200	6
0	0	0
257	72	48
219	77	27
207	46	20
263	98	35
110	26	40
148	57	66
159	47	61
184	48	70
157	46	63
179	47	35
344	126	47
148	33	23
166	60	31
303	65	46
244	49	24
146	41	27
311	87	28
206	61	60
232	67	36
122	39	51
182	45	61
238	54	27
233	77	40
204	69	58
170	65	30
183	50	60
109	37	24
108	25	50
240	64	41
188	51	35
323	102	70
106	32	74
323	102	23
324	81	39
338	99	26
217	77	67
343	124	29
123	32	32
266	95	41
250	82	37
283	111	62
220	64	34
256	75	28
114	31	45
295	103	56
179	62	34
296	78	40
236	84	32
196	73	27
306	120	50
342	124	58
221	81	38
269	79	49
113	34	41
276	103	50
202	62	50
279	68	61
266	83	28
135	33	72
310	117	28
320	112	74
117	32	27
130	48	69
151	47	37
122	44	61
239	87	72
311	82	29
289	88	43
137	44	36
301	65	45
313	118	25
204	67	31
332	96	73
261	95	31
126	45	42
126	39	38
328	100	59
248	71	22
293	93	43
126	33	28
271	103	22
174	59	61
128	48	36
120	44	26
231	87	29
303	111	61
243	90	60
289	62	67
259	82	54
250	67	55
177	48	35
129	36	25
116	30	38
119	37	20
342	75	59
168	35	44
326	67	52
312	67	28
203	60	32
241	56	61
263	92	41
255	56	28
242	57	62
247	76	40
146	56	47
315	90	29
190	42	57
256	78	38
124	32	26
122	27	41
320	102	67
202	61	51
202	46	70
236	48	36
143	39	66
110	29	54
307	93	43
237	60	36
116	45	26
181	43	45
156	51	53
229	84	34
328	120	33
229	67	24
314	121	37
107	31	23
110	30	57
248	84	31
108	36	60
153	51	60
328	90	30
114	29	53
264	68	47
282	100	67
301	65	70
116	39	39
324	107	56
243	61	21
178	60	65
304	88	39
242	80	59
343	84	62
281	101	74
172	64	46
130	47	47
184	60	30
299	64	52
341	69	68
114	28	31
169	59	44
262	62	37
200	42	72
128	36	54
109	32	68
340	107	45
323	100	44
150	37	52
170	58	63
341	123	50
333	107	62
106	36	38
287	98	35
225	48	66
153	40	33
290	79	48
342	84	65
141	48	26
224	88	60
323	73	66
313	76	66
156	52	45
303	101	60
325	124	20
221	54	32
241	79	53
282	81	68
286	87	23
231	57	43
149	55	23
162	53	22
257	62	48
196	70	41
218	77	70
325	108	46
229	59	63
300	89	38
286	106	49
204	56	28
281	109	45
187	61	23
169	45	65
222	86	50
196	65	70
128	44	22
185	67	31
341	124	22
311	81	53
154	58	33
171	59	43
1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	
1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	
