200	4
0	0	0
258	79	35
126	28	62
163	63	23
187	47	33
223	49	65
224	60	27
159	61	63
217	56	44
210	53	74
315	106	61
173	69	28
165	38	72
156	38	56
269	54	64
182	60	57
221	65	52
181	63	66
234	86	34
274	60	37
181	55	52
113	32	64
177	53	42
314	73	26
293	60	54
290	66	42
316	99	37
140	53	53
206	58	39
113	23	42
294	106	34
256	80	48
258	84	44
233	58	24
195	47	26
141	50	68
174	66	40
145	32	71
172	58	72
263	102	32
175	54	33
261	84	26
294	82	36
317	116	55
292	72	60
194	60	53
199	53	56
285	66	47
148	42	20
297	72	54
303	91	33
186	45	34
337	133	56
239	76	66
339	117	69
141	41	56
253	70	51
211	55	46
256	94	25
297	81	45
188	57	56
225	48	23
163	62	69
331	128	32
129	32	57
198	41	31
301	75	53
334	106	56
112	24	54
238	92	29
344	83	50
252	51	48
165	33	22
322	91	72
161	53	20
217	79	43
151	47	73
253	80	57
137	47	70
170	48	58
136	48	56
239	61	30
219	72	23
324	70	71
262	58	39
265	92	71
116	26	68
135	47	56
236	71	24
205	64	43
319	118	23
259	65	74
129	36	41
166	48	31
142	38	54
151	46	70
162	41	20
206	47	57
219	57	67
141	50	21
301	118	44
141	40	68
206	74	51
250	72	44
244	87	23
123	39	39
154	31	46
187	47	38
337	72	36
303	79	45
227	83	38
161	32	67
207	61	72
189	45	40
233	53	65
282	74	36
158	60	73
184	69	27
329	110	34
169	43	70
154	37	28
223	61	29
200	68	48
259	80	58
126	46	74
250	57	66
144	41	30
114	24	41
172	65	62
230	80	64
140	52	65
343	98	38
208	61	69
158	42	33
169	43	20
328	89	28
166	61	54
262	73	23
282	91	34
318	101	25
207	63	72
335	110	52
162	54	56
202	72	48
250	65	40
315	97	63
174	56	57
254	58	53
334	75	38
169	59	54
324	78	42
214	73	73
186	40	59
229	56	22
236	69	62
140	41	64
325	111	47
157	44	29
125	26	68
295	111	36
294	102	73
148	37	25
166	54	46
173	60	54
215	82	30
231	49	33
122	32	49
180	54	49
263	58	41
163	34	38
111	29	61
118	34	54
175	68	72
220	79	60
193	76	64
265	63	52
227	67	69
248	52	44
220	71	64
328	124	73
141	36	48
193	46	38
234	55	24
132	30	46
218	56	39
166	64	73
235	89	39
236	88	31
224	46	52
263	78	43
146	46	44
242	60	42
334	89	52
341	96	58
206	74	56
333	106	24
171	61	62
143	41	42
152	38	28
309	92	55
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
