200	8
0	0	0
321	71	35
191	51	57
217	73	41
213	50	58
310	62	58
121	39	46
185	48	53
238	75	24
185	66	72
330	120	37
252	59	48
211	81	66
245	78	48
182	59	64
141	29	33
126	38	47
314	93	46
194	51	39
325	129	53
257	61	72
137	37	39
241	71	70
219	53	65
329	113	71
300	82	66
280	62	24
290	75	47
301	103	37
340	89	63
229	55	72
326	74	23
300	119	53
113	36	69
255	67	30
307	117	56
190	65	32
209	65	43
208	62	26
211	43	50
228	56	35
338	85	33
211	43	27
315	118	60
314	121	42
285	98	67
235	52	20
214	54	40
247	62	44
290	102	54
198	51	25
250	94	47
281	90	50
324	108	35
147	53	70
325	82	65
112	40	65
257	87	66
251	58	37
134	29	49
289	63	71
117	37	42
288	71	34
220	54	32
125	27	53
253	85	61
143	29	41
320	69	28
179	59	54
328	90	68
132	37	29
252	56	72
111	33	35
118	24	25
326	65	49
164	35	41
193	42	62
109	38	36
153	56	45
206	74	64
151	46	38
251	71	56
134	40	29
267	55	50
288	61	23
281	56	74
146	54	60
147	55	74
320	99	67
165	35	69
147	56	42
199	66	55
151	35	33
130	44	68
210	48	59
132	48	23
241	50	58
341	106	53
301	76	43
164	56	31
203	78	36
275	75	64
320	124	39
275	71	70
335	67	38
195	65	56
318	119	64
151	60	21
264	67	70
216	55	27
246	54	69
185	69	55
203	49	39
119	27	59
265	87	36
206	60	43
332	125	45
268	93	45
321	123	54
241	65	21
163	33	71
248	57	33
261	56	64
170	51	23
192	47	33
254	83	29
332	74	23
107	41	56
266	75	45
163	34	53
258	102	53
180	41	36
226	52	32
337	129	56
329	71	62
333	116	41
161	32	48
116	34	46
235	68	22
342	100	52
293	76	52
291	105	41
163	53	46
339	127	45
292	101	70
266	104	32
115	33	23
162	57	25
339	123	73
232	67	71
120	33	50
323	119	27
299	113	43
207	48	44
244	76	28
232	54	58
283	81	58
211	64	33
124	34	66
220	47	35
178	46	24
187	62	46
331	113	33
318	112	67
332	109	29
189	59	33
282	91	59
186	65	68
313	97	51
153	33	48
259	99	40
173	44	25
266	77	74
306	84	21
253	91	72
169	50	38
184	37	69
160	55	41
231	62	71
304	85	36
122	44	52
233	49	32
223	49	26
257	70	40
150	40	67
169	44	31
202	61	63
214	46	71
120	43	49
233	72	27
310	112	51
312	77	27
165	63	35
287	99	60
197	78	41
256	62	29
325	65	37
159	39	65
207	67	65
166	59	22
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
