200	8
0	0	0
228	67	51
329	88	29
120	24	58
248	92	30
268	70	74
329	75	25
234	87	40
184	62	71
299	102	74
209	53	44
281	60	22
324	74	64
135	30	71
324	107	24
123	26	67
308	81	64
273	56	40
210	73	50
331	69	39
242	61	35
260	57	50
262	58	35
109	40	43
200	58	22
200	65	69
320	67	61
287	95	60
268	85	36
150	34	43
125	34	70
228	91	27
129	42	62
244	82	47
224	84	45
230	62	51
178	60	34
192	68	71
139	29	68
125	39	52
203	76	22
337	124	38
313	75	20
195	68	74
216	63	61
115	39	66
278	62	28
287	96	71
230	64	25
118	24	28
157	56	34
182	66	64
124	32	61
271	69	57
192	46	62
237	49	47
240	68	46
343	90	29
278	100	47
248	89	74
107	30	38
122	41	44
166	43	58
255	57	33
293	98	59
187	49	32
207	46	51
259	61	26
131	32	64
344	110	46
203	74	63
216	60	26
178	62	54
194	48	35
252	64	71
115	40	49
304	121	21
313	84	30
290	94	51
203	77	74
177	54	59
309	62	61
116	36	42
258	72	55
233	65	55
267	80	72
213	53	69
328	123	25
262	93	74
274	72	32
272	68	46
147	29	24
232	79	34
170	67	51
217	59	39
328	101	38
333	115	74
227	79	71
166	66	42
270	89	67
249	55	20
333	130	22
297	79	29
277	108	35
107	29	36
299	106	63
110	24	40
125	26	57
200	77	52
320	122	27
250	84	59
266	104	29
243	71	27
201	47	72
182	52	47
204	73	25
316	65	53
307	104	20
129	45	61
165	59	54
111	34	35
338	73	39
144	46	20
321	67	48
203	49	37
107	31	20
200	58	39
172	62	48
339	116	73
307	119	61
260	58	72
107	29	21
239	88	21
197	69	29
276	67	43
246	50	21
154	44	71
310	86	49
316	84	73
295	74	52
240	68	54
336	98	62
210	52	71
224	55	51
255	76	51
212	46	50
253	81	50
305	101	57
316	68	33
131	46	35
142	37	45
230	72	26
324	101	41
338	107	74
187	45	35
339	131	66
222	73	47
210	52	49
333	109	28
292	105	42
301	111	39
247	94	51
268	94	59
155	43	35
171	40	57
310	102	38
205	55	56
149	57	72
304	107	41
249	85	31
213	49	65
261	58	41
107	28	21
108	25	22
132	45	26
232	60	37
112	32	58
144	33	50
216	49	47
236	74	54
144	37	41
263	101	62
200	58	42
159	43	51
259	65	50
337	104	60
234	67	74
182	38	24
331	117	44
255	82	23
288	73	30
179	41	72
228	53	67
331	103	29
342	88	51
148	29	36
235	68	26
245	93	55
257	93	68
126	35	72
