200	4
0	0	0
204	60	73
241	72	74
237	86	74
302	109	65
275	88	49
273	82	49
152	51	55
286	57	45
244	93	48
213	68	54
151	52	20
281	101	42
241	75	35
180	65	54
312	63	42
229	65	43
224	61	46
126	46	57
242	50	62
301	95	34
268	66	26
239	88	45
331	113	61
125	35	60
144	33	37
312	74	68
337	90	54
304	98	47
313	103	32
281	108	72
334	123	62
232	48	37
329	82	68
279	87	55
198	62	40
252	96	47
217	44	38
223	67	29
169	39	71
307	116	63
134	41	45
321	81	37
328	77	56
198	41	40
269	65	52
237	68	60
266	92	55
194	46	67
282	88	68
232	61	37
252	60	63
275	106	57
199	60	68
171	65	61
216	65	56
153	42	20
283	104	32
130	32	39
163	50	58
224	74	49
334	99	37
308	74	21
300	89	37
231	91	38
158	47	25
197	64	39
305	81	39
339	90	32
246	66	65
269	75	56
266	62	59
208	77	57
340	126	53
308	68	55
236	81	20
113	30	39
322	125	54
324	98	24
192	45	28
213	50	29
308	61	66
294	72	62
299	87	25
232	73	73
271	64	20
241	91	37
254	81	70
301	107	63
304	63	60
249	90	44
171	67	72
210	73	63
289	94	33
221	59	56
108	35	63
263	66	21
318	86	51
163	43	44
268	56	49
233	63	24
323	114	31
112	42	63
224	69	42
326	112	55
335	98	65
222	78	34
295	65	35
136	44	39
112	24	69
342	91	21
304	79	36
280	108	70
273	97	23
223	49	43
145	39	62
185	43	41
325	109	45
342	77	24
288	60	64
258	77	36
280	102	72
178	53	41
314	85	41
122	46	24
111	31	24
300	84	43
107	35	66
169	66	74
334	87	58
140	32	59
123	42	39
333	101	31
188	45	71
200	60	35
221	79	24
177	49	59
217	44	28
283	88	33
217	62	22
186	53	65
269	55	31
221	72	65
122	48	48
212	77	40
234	69	59
238	55	33
149	57	29
116	44	58
187	60	37
318	66	44
228	66	47
194	58	39
314	63	55
266	96	29
283	76	74
270	102	61
225	58	31
308	123	27
107	32	63
222	61	36
176	53	39
154	50	51
172	51	40
145	38	72
254	82	32
308	112	31
255	68	68
270	78	54
176	67	50
147	29	62
257	57	73
196	63	68
231	52	47
121	43	42
160	38	63
164	40	24
270	66	51
316	68	54
296	63	74
129	32	63
297	91	49
156	50	42
286	70	23
200	61	20
118	26	34
196	53	42
132	29	66
317	119	58
149	52	62
194	62	33
258	62	39
201	55	67
197	52	39
291	63	46
189	74	43
256	75	42
146	40	52
299	101	30
232	49	34
