10	6
0	0	0
156	47	68
327	109	22
212	57	55
332	85	54
242	93	28
142	41	52
143	30	73
220	70	62
258	72	72
1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	
1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	
1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	
1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	
1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	
